127.0.0.1 - - [21/Aug/2018:21:14:49 +0900] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:27:33 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:27:33 +0900] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:28:08 +0900] "GET /webproject/modaltest.jsp HTTP/1.1" 200 8372
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:28:09 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:28:34 +0900] "GET /webproject/modaltest.jsp HTTP/1.1" 200 8395
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:28:34 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:28:38 +0900] "GET /webproject/modaltest.jsp HTTP/1.1" 200 8395
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:28:38 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:28:38 +0900] "GET /webproject/modaltest.jsp HTTP/1.1" 200 8395
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:28:39 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:29:25 +0900] "GET /webproject/modaltest.jsp HTTP/1.1" 200 8372
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:29:26 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:31:35 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:31:35 +0900] "GET /webproject/modaltest.jsp HTTP/1.1" 200 8406
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:31:35 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:31:35 +0900] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:33:09 +0900] "GET /webproject/modaltest.jsp HTTP/1.1" 200 8466
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:33:09 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:33:53 +0900] "GET /webproject/modaltest.jsp HTTP/1.1" 200 5835
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:35:40 +0900] "GET /webproject/modaltest.jsp HTTP/1.1" 200 5784
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:04 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 11390
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:04 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 200 1574
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:04 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 200 1944
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:05 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:06 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:12 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 11390
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:12 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:12 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:13 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:13 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 11390
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:13 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:13 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:13 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:14 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:16 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 11390
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:16 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:16 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:16 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:17 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:18 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:18 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 11390
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:18 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:18 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:38:18 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:40:33 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 11564
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:40:33 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:40:33 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:40:33 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:40:34 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:40:40 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 11564
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:40:40 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
70.12.50.154 - - [21/Aug/2018:21:41:36 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 11564
70.12.50.154 - - [21/Aug/2018:21:41:36 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 200 1574
70.12.50.154 - - [21/Aug/2018:21:41:36 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 200 1944
70.12.50.154 - - [21/Aug/2018:21:41:37 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
70.12.50.154 - - [21/Aug/2018:21:41:37 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:41:41 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 11564
70.12.50.154 - - [21/Aug/2018:21:41:41 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:41:41 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:41:41 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:41:46 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:42:42 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:42:43 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:42:43 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:42:43 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:42:43 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:42:44 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:42:44 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:42:44 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:42:44 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:42:44 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:43:45 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 11726
70.12.50.154 - - [21/Aug/2018:21:43:45 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:43:45 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:43:45 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
70.12.50.154 - - [21/Aug/2018:21:43:47 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 11726
70.12.50.154 - - [21/Aug/2018:21:43:47 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:43:47 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:43:48 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
70.12.50.154 - - [21/Aug/2018:21:43:48 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:43:53 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 11726
70.12.50.154 - - [21/Aug/2018:21:43:53 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:43:53 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:43:53 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
70.12.50.154 - - [21/Aug/2018:21:43:53 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:44:04 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 11726
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:44:04 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:44:04 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:44:05 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:44:05 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:44:48 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 11726
70.12.50.154 - - [21/Aug/2018:21:44:48 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:44:48 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:44:48 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
70.12.50.154 - - [21/Aug/2018:21:45:43 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 12025
70.12.50.154 - - [21/Aug/2018:21:45:43 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:45:43 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:45:43 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
70.12.50.154 - - [21/Aug/2018:21:45:44 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:45:46 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:45:47 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:45:48 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:45:51 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:45:53 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:45:53 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:45:55 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:45:57 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 12025
70.12.50.154 - - [21/Aug/2018:21:45:57 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:45:58 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:45:58 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
70.12.50.154 - - [21/Aug/2018:21:45:59 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:46:00 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 12025
70.12.50.154 - - [21/Aug/2018:21:46:00 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:46:00 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:46:00 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
70.12.50.154 - - [21/Aug/2018:21:46:02 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:46:02 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 12025
70.12.50.154 - - [21/Aug/2018:21:46:11 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 12025
70.12.50.154 - - [21/Aug/2018:21:46:11 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:46:11 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:46:11 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
70.12.50.154 - - [21/Aug/2018:21:46:13 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:46:15 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 12025
70.12.50.154 - - [21/Aug/2018:21:46:15 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:46:15 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:46:16 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 245
70.12.50.154 - - [21/Aug/2018:21:46:32 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:46:32 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:46:33 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:46:35 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:46:36 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:46:38 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:46:39 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:46:40 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:47:40 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 12031
70.12.50.154 - - [21/Aug/2018:21:47:40 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:47:40 +0900] "GET /webproject/image/edcation.png HTTP/1.1" 404 1111
70.12.50.154 - - [21/Aug/2018:21:47:40 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:47:40 +0900] "GET /webproject/image/Health&medical.jpg HTTP/1.1" 404 1121
70.12.50.154 - - [21/Aug/2018:21:47:41 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 246
70.12.50.154 - - [21/Aug/2018:21:47:59 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 12032
70.12.50.154 - - [21/Aug/2018:21:47:59 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:47:59 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:47:59 +0900] "GET /webproject/image/education.png HTTP/1.1" 200 3754085
70.12.50.154 - - [21/Aug/2018:21:47:59 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 246
70.12.50.154 - - [21/Aug/2018:21:50:11 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 12187
70.12.50.154 - - [21/Aug/2018:21:50:11 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:50:11 +0900] "GET /webproject/js/modal_close.js HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:50:11 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 246
70.12.50.154 - - [21/Aug/2018:21:50:12 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:50:12 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:50:13 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:50:13 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:50:14 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:50:15 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:50:16 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:50:16 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:50:16 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:57:50 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 12798
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:57:50 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:57:50 +0900] "GET /webproject/image/education.png HTTP/1.1" 200 3754085
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:57:50 +0900] "GET /webproject/image/society.jpg HTTP/1.1" 200 911883
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:57:50 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 246
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:57:51 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:57:52 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:57:54 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 12798
70.12.50.154 - - [21/Aug/2018:21:57:54 +0900] "GET /webproject/css/modal_pop.css HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:57:54 +0900] "GET /webproject/image/education.png HTTP/1.1" 304 -
70.12.50.154 - - [21/Aug/2018:21:57:55 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 246
70.12.50.154 - - [21/Aug/2018:21:57:55 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:57:56 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:57:56 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:57:56 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:57:57 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:57:57 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:57:57 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:57:58 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:57:58 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:57:59 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:57:59 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
70.12.50.154 - - [21/Aug/2018:21:58:32 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:58:41 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:58:41 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:58:41 +0900] "POST /webproject/MainController HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:58:48 +0900] "GET /webproject/main.jsp HTTP/1.1" 200 12798
0:0:0:0:0:0:0:1 - - [21/Aug/2018:21:58:49 +0900] "GET /webproject/MainController?command=realtime HTTP/1.1" 200 247
